month_end,account_id,account_name,subsidiary_id,subsidiary_name,account_number,account_full_name,category,bs_flag,category_sorting,bs_flag_sorting,subsidiary_country,year,quarter,quarter_name,month,month_name,std_amount,std_amount_gbp,subsidiary_currency,is_year_end,is_quarter_end,account_type_name,ns_category,ns_bs_flag,ns_category_sorting,ns_bs_flag_sorting,ns_std_amount,ns_std_amount_gbp
30/09/2022,551,Disposal During The Year,22,ACME LLC,81640,81640 - Disposal During The Year,Tangible Fixed Assets,Assets,9,1,US,2022,3,Qtr 3,9,Sep,-3680,-24169.504,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,-3680,-24169.504
31/10/2022,551,Disposal During The Year,22,ACME LLC,81640,81640 - Disposal During The Year,Tangible Fixed Assets,Assets,9,1,US,2022,4,Qtr 4,10,Oct,-3680,-24169.504,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,-3680,-24169.504
30/11/2022,551,Disposal During The Year,22,ACME LLC,81640,81640 - Disposal During The Year,Tangible Fixed Assets,Assets,9,1,US,2022,4,Qtr 4,11,Nov,-3680,-24169.504,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,-3680,-24169.504
31/12/2022,551,Disposal During The Year,22,ACME LLC,81640,81640 - Disposal During The Year,Tangible Fixed Assets,Assets,9,1,US,2022,4,Qtr 4,12,Dec,-3680,-25657.696,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,-3680,-25657.696
28/02/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,1,Qtr 1,2,Feb,39398.056,276196.1318,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,276196.1318
30/04/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,2,Qtr 2,4,Apr,39398.056,267430.0643,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,267430.0643
30/06/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,2,Qtr 2,6,Jun,39398.056,266378.1362,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,266378.1362
30/09/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,3,Qtr 3,9,Sep,39398.056,277322.9162,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,277322.9162
30/11/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,4,Qtr 4,11,Nov,39398.056,268690.8021,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,268690.8021
29/02/2024,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,1,Qtr 1,2,Feb,39398.056,271267.435,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,271267.435
30/04/2024,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,2,Qtr 2,4,Apr,39398.056,274159.2523,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,274159.2523
30/06/2024,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,2,Qtr 2,6,Jun,39398.056,258758.5522,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,258758.5522
29/02/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,1,Qtr 1,2,Feb,38602.96,261535.054,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,261535.054
30/04/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,2,Qtr 2,4,Apr,38602.96,254972.5508,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,254972.5508
30/06/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,2,Qtr 2,6,Jun,38602.96,254972.5508,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,254972.5508
30/09/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,3,Qtr 3,9,Sep,38602.96,247058.944,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,247058.944
30/11/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,4,Qtr 4,11,Nov,38602.96,240021.6244,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,240021.6244
28/02/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,1,Qtr 1,2,Feb,38602.96,236825.2993,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,236825.2993
30/04/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,2,Qtr 2,4,Apr,38602.96,236667.0272,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,236667.0272
30/06/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,2,Qtr 2,6,Jun,38602.96,241268.5,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,241268.5
30/09/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,3,Qtr 3,9,Sep,38602.96,247908.2091,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,247908.2091
30/11/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,4,Qtr 4,11,Nov,38602.96,246599.5688,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,246599.5688
28/02/2022,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,1,Qtr 1,2,Feb,38602.96,256470.3457,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,256470.3457
30/04/2022,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,2,Qtr 2,4,Apr,38602.96,272544.6182,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,272544.6182
30/06/2022,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,2,Qtr 2,6,Jun,38602.96,276474.3995,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,276474.3995
30/09/2022,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,3,Qtr 3,9,Sep,38602.96,253536.5207,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,253536.5207
30/11/2022,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,4,Qtr 4,11,Nov,38602.96,253536.5207,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,253536.5207
28/02/2023,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,1,Qtr 1,2,Feb,94070.96,659475.058,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,94070.96,659475.058
30/04/2023,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,2,Qtr 2,4,Apr,94070.96,638544.2694,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,94070.96,638544.2694
30/06/2023,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,2,Qtr 2,6,Jun,94070.96,636032.5747,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,94070.96,636032.5747
30/09/2023,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,3,Qtr 3,9,Sep,94070.96,662165.4874,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,94070.96,662165.4874
30/11/2023,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,4,Qtr 4,11,Nov,94070.96,641554.5401,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,94070.96,641554.5401
29/02/2024,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,1,Qtr 1,2,Feb,94254.96,648973.6761,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,94254.96,648973.6761
30/04/2024,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,2,Qtr 2,4,Apr,94254.96,655891.9902,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,94254.96,655891.9902
30/06/2024,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,2,Qtr 2,6,Jun,94254.96,619047.7263,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,94254.96,619047.7263
28/02/2023,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,1,Qtr 1,2,Feb,343869.24,2410660.92,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,343869.24,2410660.92
30/04/2023,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,2,Qtr 2,4,Apr,343869.24,2334150.014,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,343869.24,2334150.014
30/06/2023,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,2,Qtr 2,6,Jun,343869.24,2324968.706,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,343869.24,2324968.706
30/09/2023,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,3,Qtr 3,9,Sep,343869.24,2420495.58,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,343869.24,2420495.58
30/11/2023,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,4,Qtr 4,11,Nov,343869.24,2345153.83,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,343869.24,2345153.83
29/02/2024,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,1,Qtr 1,2,Feb,383474.952,2640340.087,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,383474.952,2640340.087
30/04/2024,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,2,Qtr 2,4,Apr,383474.952,2668487.149,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,383474.952,2668487.149
30/06/2024,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,2,Qtr 2,6,Jun,383474.952,2518586.79,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,383474.952,2518586.79
29/02/2020,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,1,Qtr 1,2,Feb,20682.24,140122.176,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,20682.24,140122.176
30/04/2020,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,2,Qtr 2,4,Apr,20682.24,136606.1952,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,20682.24,136606.1952
30/06/2020,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,2,Qtr 2,6,Jun,20682.24,136606.1952,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,20682.24,136606.1952
30/09/2020,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,3,Qtr 3,9,Sep,20682.24,132366.336,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,20682.24,132366.336
30/11/2020,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,4,Qtr 4,11,Nov,20682.24,128595.9637,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,20682.24,128595.9637
28/02/2021,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,1,Qtr 1,2,Feb,20682.24,126883.4742,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,20682.24,126883.4742
30/04/2021,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,2,Qtr 2,4,Apr,20682.24,126798.677,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,20682.24,126798.677
30/06/2021,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,2,Qtr 2,6,Jun,20682.24,129264,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,20682.24,129264
30/09/2021,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,3,Qtr 3,9,Sep,26093.44,167572.0717,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,26093.44,167572.0717
30/11/2021,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,4,Qtr 4,11,Nov,32492.184,207563.3206,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,32492.184,207563.3206
28/02/2022,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,1,Qtr 1,2,Feb,32492.184,215871.5721,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,32492.184,215871.5721
30/04/2022,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,2,Qtr 2,4,Apr,32492.184,229401.3174,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,32492.184,229401.3174
30/06/2022,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,2,Qtr 2,6,Jun,32492.184,232709.0218,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,32492.184,232709.0218
30/09/2022,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,3,Qtr 3,9,Sep,32492.184,213402.1661,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,32492.184,213402.1661
30/11/2022,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,4,Qtr 4,11,Nov,32492.184,213402.1661,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,32492.184,213402.1661
28/02/2023,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,1,Qtr 1,2,Feb,53004.496,371582.7187,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,371582.7187
30/04/2023,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,2,Qtr 2,4,Apr,53004.496,359789.2184,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,359789.2184
30/06/2023,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,2,Qtr 2,6,Jun,53004.496,358373.9983,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,358373.9983
30/09/2023,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,3,Qtr 3,9,Sep,53004.496,373098.6474,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,373098.6474
30/11/2023,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,4,Qtr 4,11,Nov,53004.496,361485.3622,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,361485.3622
29/02/2024,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,1,Qtr 1,2,Feb,53004.496,364951.8563,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,364951.8563
30/04/2024,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,2,Qtr 2,4,Apr,53004.496,368842.3863,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,368842.3863
30/06/2024,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,2,Qtr 2,6,Jun,53004.496,348122.9288,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,348122.9288
31/12/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,4,Qtr 4,12,Dec,39398.056,265728.0683,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,265728.0683
31/07/2024,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,3,Qtr 3,7,Jul,39398.056,258758.5522,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,258758.5522
31/12/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,4,Qtr 4,12,Dec,38602.96,233744.7831,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,233744.7831
31/12/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,4,Qtr 4,12,Dec,38602.96,253281.7411,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,253281.7411
31/12/2022,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,4,Qtr 4,12,Dec,38602.96,269147.5577,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,269147.5577
31/12/2023,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,4,Qtr 4,12,Dec,94254.96,635721.4287,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,94254.96,635721.4287
31/07/2024,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,3,Qtr 3,7,Jul,94254.96,619047.7263,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,94254.96,619047.7263
31/12/2023,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,4,Qtr 4,12,Dec,343869.24,2319294.863,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,343869.24,2319294.863
31/07/2024,562,Opening Balance,22,ACME LLC,81255,81255 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,3,Qtr 3,7,Jul,383474.952,2518586.79,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,383474.952,2518586.79
31/12/2020,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,4,Qtr 4,12,Dec,20682.24,125233.0314,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,20682.24,125233.0314
31/12/2021,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,4,Qtr 4,12,Dec,32492.184,213187.7177,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,32492.184,213187.7177
31/12/2022,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,4,Qtr 4,12,Dec,32492.184,226542.0053,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,32492.184,226542.0053
31/12/2023,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,4,Qtr 4,12,Dec,53004.496,357499.4242,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,357499.4242
31/07/2024,684,Opening Balance,22,ACME LLC,81801,81801 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,3,Qtr 3,7,Jul,53004.496,348122.9288,USD,1,1,Fixed Asset,Fixed Asset,Assets,4,1,53004.496,348122.9288
31/01/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,1,Qtr 1,1,Jan,39398.056,270538.571,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,270538.571
31/03/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,1,Qtr 1,3,Mar,39398.056,269845.1651,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,269845.1651
31/05/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,2,Qtr 2,5,May,39398.056,274675.3668,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,274675.3668
31/07/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,3,Qtr 3,7,Jul,39398.056,266378.1362,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,266378.1362
31/08/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,3,Qtr 3,8,Aug,39398.056,268849.5763,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,268849.5763
31/10/2023,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2023,4,Qtr 4,10,Oct,39398.056,258758.5522,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,258758.5522
31/01/2024,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,1,Qtr 1,1,Jan,39398.056,271027.1068,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,271027.1068
31/03/2024,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,1,Qtr 1,3,Mar,39398.056,271669.2951,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,271669.2951
31/05/2024,395,Opening Balance,22,ACME LLC,81205,81205 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2024,2,Qtr 2,5,May,39398.056,258758.5522,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,39398.056,258758.5522
31/03/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,1,Qtr 1,3,Mar,38602.96,261535.054,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,261535.054
31/05/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,2,Qtr 2,5,May,38602.96,254972.5508,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,254972.5508
31/07/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,3,Qtr 3,7,Jul,38602.96,247058.944,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,247058.944
31/08/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,3,Qtr 3,8,Aug,38602.96,247058.944,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,247058.944
31/10/2020,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2020,4,Qtr 4,10,Oct,38602.96,246723.0982,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,246723.0982
31/01/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,1,Qtr 1,1,Jan,38602.96,236558.9389,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,236558.9389
31/03/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,1,Qtr 1,3,Mar,38602.96,241268.5,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,241268.5
31/05/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,2,Qtr 2,5,May,38602.96,235285.0412,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,235285.0412
31/07/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,3,Qtr 3,7,Jul,38602.96,241465.3751,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,241465.3751
31/08/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,3,Qtr 3,8,Aug,38602.96,242565.5594,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,242565.5594
31/10/2021,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2021,4,Qtr 4,10,Oct,38602.96,246599.5688,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,246599.5688
31/01/2022,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,1,Qtr 1,1,Jan,38602.96,257512.6256,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,257512.6256
31/03/2022,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,1,Qtr 1,3,Mar,38602.96,258647.5526,USD,0,1,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,258647.5526
31/05/2022,549,Opening Balance,22,ACME LLC,81610,81610 - Opening Balance,Tangible Fixed Assets,Assets,9,1,US,2022,2,Qtr 2,5,May,38602.96,253536.5207,USD,0,0,Fixed Asset,Fixed Asset,Assets,4,1,38602.96,253536.5207
